Antibiótico,Microrganismo,sítio,Ano,periodo,n_amostra,n_sensivel,Sensibilidade
Ertapenem,Klebsiella Spp,Secreção Traqueal,2023,2º sem. de 2023,17,16,94.0
Gentamicina,Klebsiella Spp,Secreção Traqueal,2023,2º sem. de 2023,17,16,94.0
Imipenem,Klebsiella Spp,Secreção Traqueal,2023,2º sem. de 2023,17,16,94.0
Levofloxacim,Klebsiella Spp,Secreção Traqueal,2023,2º sem. de 2023,17,16,94.0
Meropenem,Klebsiella Spp,Secreção Traqueal,2023,2º sem. de 2023,17,16,94.0
Piperacilina/Tozobactan,Klebsiella Spp,Secreção Traqueal,2023,2º sem. de 2023,17,16,94.0
Smx-Tmp,Klebsiella Spp,Secreção Traqueal,2023,2º sem. de 2023,17,16,94.0
Tigeciclina,Klebsiella Spp,Secreção Traqueal,2023,2º sem. de 2023,17,16,94.0
Tobramicina,Klebsiella Spp,Secreção Traqueal,2023,2º sem. de 2023,17,16,94.0
Ampicilina,Staphylococcus Aureus,Hemocultura,2023,2º sem. de 2023,15,11,73.0
Cefadroxil,Staphylococcus Aureus,Hemocultura,2023,2º sem. de 2023,15,11,73.0
Ceftaroline,Staphylococcus Aureus,Hemocultura,2023,2º sem. de 2023,15,11,73.0
Ciprofloxacina,Staphylococcus Aureus,Hemocultura,2023,2º sem. de 2023,15,11,73.0
Clindamicina,Staphylococcus Aureus,Hemocultura,2023,2º sem. de 2023,15,11,73.0
Eritromicina,Staphylococcus Aureus,Hemocultura,2023,2º sem. de 2023,15,11,73.0
Linezolida,Staphylococcus Aureus,Hemocultura,2023,2º sem. de 2023,15,11,73.0
Oxacilina,Staphylococcus Aureus,Hemocultura,2023,2º sem. de 2023,15,11,73.0
Penicilina ,Staphylococcus Aureus,Hemocultura,2023,2º sem. de 2023,15,11,73.0
Rifampicina,Staphylococcus Aureus,Hemocultura,2023,2º sem. de 2023,15,11,73.0
Smx-Tmp,Staphylococcus Aureus,Hemocultura,2023,2º sem. de 2023,15,11,73.0
Teicoplanina,Staphylococcus Aureus,Hemocultura,2023,2º sem. de 2023,15,11,73.0
Tetraciclinas,Staphylococcus Aureus,Hemocultura,2023,2º sem. de 2023,15,11,73.0
Tobramicina,Staphylococcus Aureus,Hemocultura,2023,2º sem. de 2023,15,11,73.0
Vancomicina,Staphylococcus Aureus,Hemocultura,2023,2º sem. de 2023,15,11,73.0
Ampicilina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,14,4,28.999999999999996
Cefadroxil,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,14,4,28.999999999999996
Ceftaroline,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,14,4,28.999999999999996
Ciprofloxacina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,14,4,28.999999999999996
Clindamicina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,14,4,28.999999999999996
Eritromicina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,14,4,28.999999999999996
Linezolida,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,14,4,28.999999999999996
Oxacilina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,14,4,28.999999999999996
Penicilina ,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,14,4,28.999999999999996
Rifampicina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,14,4,28.999999999999996
Smx-Tmp,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,14,4,28.999999999999996
Teicoplanina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,14,4,28.999999999999996
Tobramicina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,14,4,28.999999999999996
Vancomicina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,14,4,28.999999999999996
Amicacina,Pseudomonas Aeruginosa,Vigilancia,2023,2º sem. de 2023,11,3,27.0
Aztreonam,Pseudomonas Aeruginosa,Vigilancia,2023,2º sem. de 2023,11,3,27.0
Cefepime,Pseudomonas Aeruginosa,Vigilancia,2023,2º sem. de 2023,11,3,27.0
Ceftazidima,Pseudomonas Aeruginosa,Vigilancia,2023,2º sem. de 2023,11,3,27.0
Ciprofloxacina,Pseudomonas Aeruginosa,Vigilancia,2023,2º sem. de 2023,11,3,27.0
Gentamicina,Pseudomonas Aeruginosa,Vigilancia,2023,2º sem. de 2023,11,3,27.0
Imipenem,Pseudomonas Aeruginosa,Vigilancia,2023,2º sem. de 2023,11,3,27.0
Levofloxacim,Pseudomonas Aeruginosa,Vigilancia,2023,2º sem. de 2023,11,3,27.0
Meropenem,Pseudomonas Aeruginosa,Vigilancia,2023,2º sem. de 2023,11,3,27.0
Piperacilina/Tozobactan,Pseudomonas Aeruginosa,Vigilancia,2023,2º sem. de 2023,11,3,27.0
Tobramicina,Pseudomonas Aeruginosa,Vigilancia,2023,2º sem. de 2023,11,3,27.0
Ampicilina,Staphylococcus Aureus,Fragmento Não Osseo,2023,1º sem. de 2023,15,7,47.0
Cefadroxil,Staphylococcus Aureus,Fragmento Não Osseo,2023,1º sem. de 2023,15,7,47.0
Ceftaroline,Staphylococcus Aureus,Fragmento Não Osseo,2023,1º sem. de 2023,15,7,47.0
Ciprofloxacina,Staphylococcus Aureus,Fragmento Não Osseo,2023,1º sem. de 2023,15,7,47.0
Clindamicina,Staphylococcus Aureus,Fragmento Não Osseo,2023,1º sem. de 2023,15,7,47.0
Eritromicina,Staphylococcus Aureus,Fragmento Não Osseo,2023,1º sem. de 2023,15,7,47.0
Linezolida,Staphylococcus Aureus,Fragmento Não Osseo,2023,1º sem. de 2023,15,7,47.0
Oxacilina,Staphylococcus Aureus,Fragmento Não Osseo,2023,1º sem. de 2023,15,7,47.0
Penicilina ,Staphylococcus Aureus,Fragmento Não Osseo,2023,1º sem. de 2023,15,7,47.0
Rifampicina,Staphylococcus Aureus,Fragmento Não Osseo,2023,1º sem. de 2023,15,7,47.0
Smx-Tmp,Staphylococcus Aureus,Fragmento Não Osseo,2023,1º sem. de 2023,15,7,47.0
Teicoplanina,Staphylococcus Aureus,Fragmento Não Osseo,2023,1º sem. de 2023,15,7,47.0
Tetraciclinas,Staphylococcus Aureus,Fragmento Não Osseo,2023,1º sem. de 2023,15,7,47.0
Tobramicina,Staphylococcus Aureus,Fragmento Não Osseo,2023,1º sem. de 2023,15,7,47.0
Vancomicina,Staphylococcus Aureus,Fragmento Não Osseo,2023,1º sem. de 2023,15,7,47.0
Ampicilina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Cefadroxil,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Ceftaroline,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Ciprofloxacina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Clindamicina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Eritromicina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Linezolida,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Oxacilina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Penicilina ,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Rifampicina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Smx-Tmp,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Teicoplanina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Tetraciclinas,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Tobramicina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Vancomicina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Amicacina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Cefadroxil,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Ceftaroline,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Ciprofloxacina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Clindamicina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Eritromicina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Linezolida,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Oxacilina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Penicilina ,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Rifampicina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Smx-Tmp,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Teicoplanina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Tetraciclinas,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Tobramicina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Vancomicina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Amicacina,Klebsiella Oxytoca,Urocultura,2023,2º sem. de 2023,18,17,94.0
Amoxicilina/Ac. Clavulânico,Klebsiella Oxytoca,Urocultura,2023,2º sem. de 2023,18,17,94.0
Ampicilina,Klebsiella Oxytoca,Urocultura,2023,2º sem. de 2023,18,17,94.0
Aztreonam,Klebsiella Oxytoca,Urocultura,2023,2º sem. de 2023,18,17,94.0
Cefadroxil,Klebsiella Oxytoca,Urocultura,2023,2º sem. de 2023,18,17,94.0
Cefepime,Klebsiella Oxytoca,Urocultura,2023,2º sem. de 2023,18,17,94.0
Cefotaxima,Klebsiella Oxytoca,Urocultura,2023,2º sem. de 2023,18,17,94.0
Ceftazidima,Klebsiella Oxytoca,Urocultura,2023,2º sem. de 2023,18,17,94.0
Ceftriaxona,Klebsiella Oxytoca,Urocultura,2023,2º sem. de 2023,18,17,94.0
Ciprofloxacina,Klebsiella Oxytoca,Urocultura,2023,2º sem. de 2023,18,17,94.0
Ertapenem,Klebsiella Oxytoca,Urocultura,2023,2º sem. de 2023,18,17,94.0
Gentamicina,Klebsiella Oxytoca,Urocultura,2023,2º sem. de 2023,18,17,94.0
Imipenem,Klebsiella Oxytoca,Urocultura,2023,2º sem. de 2023,18,17,94.0
Levofloxacim,Klebsiella Oxytoca,Urocultura,2023,2º sem. de 2023,18,17,94.0
Meropenem,Klebsiella Oxytoca,Urocultura,2023,2º sem. de 2023,18,17,94.0
Piperacilina/Tozobactan,Klebsiella Oxytoca,Urocultura,2023,2º sem. de 2023,18,17,94.0
Smx-Tmp,Klebsiella Oxytoca,Urocultura,2023,2º sem. de 2023,18,17,94.0
Tobramicina,Klebsiella Oxytoca,Urocultura,2023,2º sem. de 2023,18,17,94.0
Amicacina,Pseudomonas Aeruginosa,Urocultura,2023,2º sem. de 2023,11,11,100.0
Aztreonam,Pseudomonas Aeruginosa,Urocultura,2023,2º sem. de 2023,11,11,100.0
Cefepime,Pseudomonas Aeruginosa,Urocultura,2023,2º sem. de 2023,11,11,100.0
Ceftazidima,Pseudomonas Aeruginosa,Urocultura,2023,2º sem. de 2023,11,11,100.0
Ciprofloxacina,Pseudomonas Aeruginosa,Urocultura,2023,2º sem. de 2023,11,11,100.0
Gentamicina,Pseudomonas Aeruginosa,Urocultura,2023,2º sem. de 2023,11,11,100.0
Imipenem,Pseudomonas Aeruginosa,Urocultura,2023,2º sem. de 2023,11,11,100.0
Levofloxacim,Pseudomonas Aeruginosa,Urocultura,2023,2º sem. de 2023,11,11,100.0
Meropenem,Pseudomonas Aeruginosa,Urocultura,2023,2º sem. de 2023,11,11,100.0
Piperacilina/Tozobactan,Pseudomonas Aeruginosa,Urocultura,2023,2º sem. de 2023,11,11,100.0
Tobramicina,Pseudomonas Aeruginosa,Urocultura,2023,2º sem. de 2023,11,11,100.0
Amicacina,Klebsiella Spp,Hemocultura,2023,2º sem. de 2023,17,6,35.0
Ampicilina,Klebsiella Spp,Hemocultura,2023,2º sem. de 2023,17,6,35.0
Aztreonam,Klebsiella Spp,Hemocultura,2023,2º sem. de 2023,17,6,35.0
Cefepime,Klebsiella Spp,Hemocultura,2023,2º sem. de 2023,17,6,35.0
Cefotaxima,Klebsiella Spp,Hemocultura,2023,2º sem. de 2023,17,6,35.0
Ceftazidima,Klebsiella Spp,Hemocultura,2023,2º sem. de 2023,17,6,35.0
Ceftriaxona,Klebsiella Spp,Hemocultura,2023,2º sem. de 2023,17,6,35.0
Ciprofloxacina,Klebsiella Spp,Hemocultura,2023,2º sem. de 2023,17,6,35.0
Ertapenem,Klebsiella Spp,Hemocultura,2023,2º sem. de 2023,17,6,35.0
Gentamicina,Klebsiella Spp,Hemocultura,2023,2º sem. de 2023,17,6,35.0
Imipenem,Klebsiella Spp,Hemocultura,2023,2º sem. de 2023,17,6,35.0
Levofloxacim,Klebsiella Spp,Hemocultura,2023,2º sem. de 2023,17,6,35.0
Meropenem,Klebsiella Spp,Hemocultura,2023,2º sem. de 2023,17,6,35.0
Piperacilina/Tozobactan,Klebsiella Spp,Hemocultura,2023,2º sem. de 2023,17,6,35.0
Smx-Tmp,Klebsiella Spp,Hemocultura,2023,2º sem. de 2023,17,6,35.0
Tigeciclina,Klebsiella Spp,Hemocultura,2023,2º sem. de 2023,17,6,35.0
Tobramicina,Klebsiella Spp,Hemocultura,2023,2º sem. de 2023,17,6,35.0
Ampicilina,Enterococcus Spp,Hemocultura,2023,1º sem. de 2023,9,8,89.0
Ciprofloxacina,Enterococcus Spp,Hemocultura,2023,1º sem. de 2023,9,8,89.0
Gentamicina,Enterococcus Spp,Hemocultura,2023,1º sem. de 2023,9,8,89.0
Levofloxacim,Enterococcus Spp,Hemocultura,2023,1º sem. de 2023,9,8,89.0
Linezolida,Enterococcus Spp,Hemocultura,2023,1º sem. de 2023,9,8,89.0
Penicilina ,Enterococcus Spp,Hemocultura,2023,1º sem. de 2023,9,8,89.0
Teicoplanina,Enterococcus Spp,Hemocultura,2023,1º sem. de 2023,9,8,89.0
Tigeciclina,Enterococcus Spp,Hemocultura,2023,1º sem. de 2023,9,8,89.0
Vancomicina,Enterococcus Spp,Hemocultura,2023,1º sem. de 2023,9,8,89.0
Amicacina,Pseudomonas Aeruginosa,Hemocultura,2023,1º sem. de 2023,13,1,8.0
Aztreonam,Pseudomonas Aeruginosa,Hemocultura,2023,1º sem. de 2023,13,1,8.0
Cefepime,Pseudomonas Aeruginosa,Hemocultura,2023,1º sem. de 2023,13,1,8.0
Ceftazidima,Pseudomonas Aeruginosa,Hemocultura,2023,1º sem. de 2023,13,1,8.0
Ceftazidime/Avbactam,Pseudomonas Aeruginosa,Hemocultura,2023,1º sem. de 2023,13,1,8.0
Ciprofloxacina,Pseudomonas Aeruginosa,Hemocultura,2023,1º sem. de 2023,13,1,8.0
Gentamicina,Pseudomonas Aeruginosa,Hemocultura,2023,1º sem. de 2023,13,1,8.0
Imipenem,Pseudomonas Aeruginosa,Hemocultura,2023,1º sem. de 2023,13,1,8.0
Levofloxacim,Pseudomonas Aeruginosa,Hemocultura,2023,1º sem. de 2023,13,1,8.0
Meropenem,Pseudomonas Aeruginosa,Hemocultura,2023,1º sem. de 2023,13,1,8.0
Piperacilina/Tozobactan,Pseudomonas Aeruginosa,Hemocultura,2023,1º sem. de 2023,13,1,8.0
Polimixina,Pseudomonas Aeruginosa,Hemocultura,2023,1º sem. de 2023,13,1,8.0
Tobramicina,Pseudomonas Aeruginosa,Hemocultura,2023,1º sem. de 2023,13,1,8.0
Ampicilina,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,15,12,80.0
Cefadroxil,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,15,12,80.0
Cefazolina,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,15,12,80.0
Ceftaroline,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,15,12,80.0
Ciprofloxacina,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,15,12,80.0
Clindamicina,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,15,12,80.0
Estreptomicina,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,15,12,80.0
Meropenem,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,15,12,80.0
Penicilina ,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,15,12,80.0
Piperacilina/Tozobactan,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,15,12,80.0
Smx-Tmp,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,15,12,80.0
Teicoplanina,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,15,12,80.0
Tetraciclinas,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,15,12,80.0
Tigeciclina,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,15,12,80.0
Vancomicina,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,15,12,80.0
Ampicilina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,6,40.0
Cefadroxil,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,6,40.0
Cefepime,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,6,40.0
Ceftaroline,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,6,40.0
Ciprofloxacina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,6,40.0
Clindamicina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,6,40.0
Estreptomicina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,6,40.0
Meropenem,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,6,40.0
Penicilina ,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,6,40.0
Piperacilina/Tozobactan,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,6,40.0
Smx-Tmp,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,6,40.0
Teicoplanina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,6,40.0
Tetraciclinas,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,6,40.0
Tigeciclina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,6,40.0
Vancomicina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,6,40.0
Ampicilina,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,14,12,86.0
Cefadroxil,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,14,12,86.0
Ceftaroline,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,14,12,86.0
Ciprofloxacina,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,14,12,86.0
Clindamicina,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,14,12,86.0
Eritromicina,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,14,12,86.0
Linezolida,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,14,12,86.0
Oxacilina,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,14,12,86.0
Penicilina ,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,14,12,86.0
Rifampicina,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,14,12,86.0
Teicoplanina,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,14,12,86.0
Tetraciclinas,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,14,12,86.0
Tobramicina,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,14,12,86.0
Vancomicina,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,14,12,86.0
Ampicilina,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,14,12,86.0
Cefadroxil,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,14,12,86.0
Ceftaroline,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,14,12,86.0
Ciprofloxacina,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,14,12,86.0
Clindamicina,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,14,12,86.0
Eritromicina,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,14,12,86.0
Linezolida,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,14,12,86.0
Oxacilina,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,14,12,86.0
Penicilina ,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,14,12,86.0
Rifampicina,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,14,12,86.0
Teicoplanina,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,14,12,86.0
Tetraciclinas,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,14,12,86.0
Tobramicina,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,14,12,86.0
Vancomicina,Staphylococcus Aureus,Hemocultura,2023,1º sem. de 2023,14,12,86.0
Amicacina,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Ampicilina,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Aztreonam,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Cefadroxil,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Cefepime,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Cefotaxima,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Ceftazidima,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Ceftazidime/Avbactam,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Ceftriaxona,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Ciprofloxacina,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Ertapenem,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Gentamicina,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Imipenem,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Levofloxacim,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Meropenem,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Piperacilina/Tozobactan,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Smx-Tmp,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Tigeciclina,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Tobramicina,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Amicacina,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Ampicilina,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Aztreonam,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Cefadroxil,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Cefepime,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Cefotaxima,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Ceftazidima,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Ceftazidime/Avbactam,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Ceftriaxona,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Ciprofloxacina,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Ertapenem,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Gentamicina,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Imipenem,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Levofloxacim,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Meropenem,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Piperacilina/Tozobactan,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Smx-Tmp,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Tigeciclina,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Tobramicina,Klebsiella Spp,Secreção Traqueal,2023,1º sem. de 2023,19,18,95.0
Amicacina,Klebsiella Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,15,14,93.0
Ampicilina,Klebsiella Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,15,14,93.0
Aztreonam,Klebsiella Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,15,14,93.0
Cefepime,Klebsiella Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,15,14,93.0
Cefotaxima,Klebsiella Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,15,14,93.0
Ceftazidima,Klebsiella Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,15,14,93.0
Ceftriaxona,Klebsiella Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,15,14,93.0
Ciprofloxacina,Klebsiella Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,15,14,93.0
Gentamicina,Klebsiella Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,15,14,93.0
Imipenem,Klebsiella Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,15,14,93.0
Levofloxacim,Klebsiella Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,15,14,93.0
Meropenem,Klebsiella Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,15,14,93.0
Piperacilina/Tozobactan,Klebsiella Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,15,14,93.0
Smx-Tmp,Klebsiella Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,15,14,93.0
Tobramicina,Klebsiella Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,15,14,93.0
Ampicilina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,11,73.0
Cefadroxil,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,11,73.0
Ceftaroline,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,11,73.0
Ciprofloxacina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,11,73.0
Clindamicina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,11,73.0
Eritromicina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,11,73.0
Linezolida,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,11,73.0
Oxacilina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,11,73.0
